의안번호,대수,법률안명,제안자,대표발의자,공동발의자,상세페이지,소관위원회,제안일,처리상태,제안자목록링크
2102051,21,국토의 계획 및 이용에 관한 법률 일부개정법률안,심상정의원 등 13인,심상정,"강은미,권인숙,김형동,남인순,류호정,박영순,배진교,윤미향,윤재갑,이은주,장혜영,조정훈",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2D0R0C7R1D6L1N6F1F9Y4Y8I2M3Q2&ageFrom=21&ageTo=21,국토교통위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_D2D0R0C7R1D6L1N6F1F9Y4Y8I2M3Q2
2102050,21,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안,홍익표의원 등 13인,홍익표,"고용진,김승남,김원이,민형배,박홍근,양향자,우상호,이학영,임종성,조정식,진성준,한준호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2Y0C0U7M1V6G1D5A5Q5J0B3Q5T3F9&ageFrom=21&ageTo=21,기획재정위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Q2Y0C0U7M1V6G1D5A5Q5J0B3Q5T3F9
2102049,21,지방자치단체를 당사자로 하는 계약에 관한 법률 일부개정법률안,홍익표의원 등 13인,홍익표,"고용진,김승남,김원이,민형배,박홍근,양향자,우상호,이학영,임종성,조정식,진성준,한준호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2Q0N0B7Q1A6K1A5E5U0P2R2N8Y3L6&ageFrom=21&ageTo=21,행정안전위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_P2Q0N0B7Q1A6K1A5E5U0P2R2N8Y3L6
2102048,21,가족관계의 등록 등에 관한 법률 일부개정법률안,신동근의원 등 11인,신동근,"고용진,김윤덕,노웅래,박찬대,변재일,유정주,이상헌,이정문,장경태,조승래",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2D0Y0Z7A1X6X1Q5V3D4B4K6V7R0K0&ageFrom=21&ageTo=21,법제사법위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_I2D0Y0Z7A1X6X1Q5V3D4B4K6V7R0K0
2102047,21,영유아보육법 일부개정법률안,신동근의원 등 10인,신동근,"고용진,김윤덕,박찬대,변재일,유정주,이상헌,이정문,장경태,조승래",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2Z0D0F7L1P6T1X5R3W2J3U4J2I0Y4&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_G2Z0D0F7L1P6T1X5R3W2J3U4J2I0Y4
2102045,21,국민건강증진법 일부개정법률안,신동근의원 등 11인,신동근,"고용진,김영배,김윤덕,김종민,박찬대,유정주,이상헌,이정문,장경태,조승래",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F2J0V0G7U1C6N1U5X2W7N4O8U3D9O5&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_F2J0V0G7U1C6N1U5X2W7N4O8U3D9O5
2102043,21,국민체육진흥법 일부개정법률안,유정주의원 등 12인,유정주,"고영인,김민석,김병욱,김철민,박재호,서동용,신동근,안민석,양향자,이상헌,임오경",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2N0W0K7U1W6I1H5N2N4R0O7F0D0B9&ageFrom=21&ageTo=21,문화체육관광위원회,2020-07-16,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_T2N0W0K7U1W6I1H5N2N4R0O7F0D0B9
2102042,21,조세특례제한법 일부개정법률안,김경만의원 등 10인,김경만,"김홍걸,김회재,박홍근,서영석,신정훈,이상직,조오섭,진선미,허영",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2E0G0B7T1W6A1S5F0C9C1K7H7S2X7&ageFrom=21&ageTo=21,기획재정위원회,2020-07-16,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_I2E0G0B7T1W6A1S5F0C9C1K7H7S2X7
2102041,21,응급의료에 관한 법률 일부개정법률안,강선우의원 등 12인,강선우,"고영인,김경만,김윤덕,김철민,신동근,안규백,인재근,조승래,최종윤,허영,홍성국",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2L0O0H7U1G6O1D5B0O0K4Y9E9O9J0&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_G2L0O0H7U1G6O1D5B0O0K4Y9E9O9J0
2102040,21,보건의료기본법 일부개정법률안,강선우의원 등 13인,강선우,"고영인,김경만,김윤덕,김철민,신동근,안규백,이낙연,인재근,조승래,최종윤,허영,홍성국",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2V0U0X7F1E6Y1R5Z0I0Q2E6A8I0G1&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_X2V0U0X7F1E6Y1R5Z0I0Q2E6A8I0G1
2102039,21,대부업 등의 등록 및 금융이용자 보호에 관한 법률 일부개정법률안,송갑석의원 등 11인,송갑석,"권칠승,민형배,서삼석,안민석,이동주,이장섭,인재근,정춘숙,조오섭,조정식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2G0V0A7S1K6A1Y4R4W4M4A4U4M7A1&ageFrom=21&ageTo=21,정무위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_M2G0V0A7S1K6A1Y4R4W4M4A4U4M7A1
2102038,21,부정경쟁방지 및 영업비밀보호에 관한 법률 일부개정법률안,송옥주의원 등 10인,송옥주,"박용진,박정,박찬대,서삼석,안호영,유동수,이성만,임종성,정춘숙",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2R0W0D7V1R6P1F4F4R2J3G3N7F2R3&ageFrom=21&ageTo=21,산업통상자원중소벤처기업위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_K2R0W0D7V1R6P1F4F4R2J3G3N7F2R3
2102037,21,국민건강증진법 일부개정법률안,이정문의원 등 12인,이정문,"기동민,김병기,김철민,김홍걸,문진석,민형배,변재일,서영교,신동근,이용빈,임호선",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2O0J0R7M1A6G1V4R3D8G0W8D9F5Z0&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Y2O0J0R7M1A6G1V4R3D8G0W8D9F5Z0
2102035,21,국민건강보험법 일부개정법률안,이정문의원 등 12인,이정문,"기동민,김병기,김철민,김홍걸,문진석,민형배,변재일,서영교,신동근,이용빈,임호선",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2R0J0C7H1C6W1N4P3S3Q4B4U6M1O2&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_R2R0J0C7H1C6W1N4P3S3Q4B4U6M1O2
2102034,21,의료기기법 일부개정법률안,이정문의원 등 10인,이정문,"기동민,김병기,김철민,문진석,민형배,서영교,신동근,이용빈,임호선",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_V2B0M0M7F1X6Q1X4T3B2T5U8Y2C6M0&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_V2B0M0M7F1X6Q1X4T3B2T5U8Y2C6M0
2102033,21,특수임무유공자 예우 및 단체설립에 관한 법률 일부개정법률안,이용빈의원 등 13인,이용빈,"강병원,강선우,강훈식,고영인,김승남,민형배,서영교,신정훈,윤영덕,윤재갑,이정문,이형석",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2P0Q0D7E1J6Y1J4F2L5Q2H4V1E5W5&ageFrom=21&ageTo=21,정무위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_G2P0Q0D7E1J6Y1J4F2L5Q2H4V1E5W5
2102032,21,의료법 일부개정법률안,이정문의원 등 10인,이정문,"기동민,김철민,문진석,민형배,변재일,서영교,신동근,이용빈,임호선",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2P0N0E7Z1X6E1W4G2A2G4E9E6E3U1&ageFrom=21&ageTo=21,보건복지위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_I2P0N0E7Z1X6E1W4G2A2G4E9E6E3U1
2102031,21,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,송언석의원 등 11인,송언석,"권명호,김석기,김정재,박덕흠,박성민,윤재옥,이영,임이자,정진석,태영호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2D0V0N7T1W6U1M4M0N1H3T2B6N4G7&ageFrom=21&ageTo=21,환경노동위원회,2020-07-16,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_P2D0V0N7T1W6U1M4M0N1H3T2B6N4G7
2102030,21,경륜·경정법 일부개정법률안,조경태의원 등 10인,조경태,"김상훈,김영식,박성중,윤한홍,이종배,정동만,지성호,추경호,홍문표",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2X0E0L7B1Z6T1I3B5Y6J3Q5B6Z0K3&ageFrom=21&ageTo=21,문화체육관광위원회,2020-07-16,수정가결,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_H2X0E0L7B1Z6T1I3B5Y6J3Q5B6Z0K3
2102028,21,근로기준법 일부개정법률안,태영호의원 등 11인,태영호,"권명호,김병욱,박성중,송언석,윤한홍,이명수,이용,이종배,정찬민,조경태",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2J0N0K7D1D6M1S2E3Q0T5L7S5L1I7&ageFrom=21&ageTo=21,환경노동위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_H2J0N0K7D1D6M1S2E3Q0T5L7S5L1I7
2102027,21,병역법 일부개정법률안,태영호의원 등 14인,태영호,"권명호,권영세,김병욱,김예지,박성중,송언석,윤주경,윤한홍,이명수,이용,이용호,이태규,조경태",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2Q0K0G7Y1S6P1U1G4T3F4R0D6N4F0&ageFrom=21&ageTo=21,국방위원회,2020-07-16,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_H2Q0K0G7Y1S6P1U1G4T3F4R0D6N4F0
2102026,21,이자제한법 일부개정법률안,송갑석의원 등 11인,송갑석,"권칠승,민형배,서삼석,안민석,이동주,이장섭,인재근,정춘숙,조오섭,조정식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2Q0G0S7L1R6H1V1R3R6O5W6L2J6Y0&ageFrom=21&ageTo=21,법제사법위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_A2Q0G0S7L1R6H1V1R3R6O5W6L2J6Y0
2102025,21,조세특례제한법 일부개정법률안,배현진의원 등 10인,배현진,"김기현,김성원,김형동,윤한홍,이명수,이종성,홍석준,홍준표,황보승희",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2H0Q0I7X1I6Y1I1Z3Q1C5T2J4Y4I7&ageFrom=21&ageTo=21,기획재정위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Z2H0Q0I7X1I6Y1I1Z3Q1C5T2J4Y4I7
2102024,21,신용정보의 이용 및 보호에 관한 법률 일부개정법률안,송갑석의원 등 11인,송갑석,"권칠승,민형배,서삼석,안민석,이동주,이장섭,인재근,정춘숙,조오섭,조정식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_U2D0B0V7D1V6A1A1Z3X1G4J5E1F9J6&ageFrom=21&ageTo=21,정무위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_U2D0B0V7D1V6A1A1Z3X1G4J5E1F9J6
2102023,21,부가가치세법 일부개정법률안,권명호의원 등 10인,권명호,"구자근,김성원,박덕흠,송언석,이철규,정운천,정희용,태영호,한무경",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2V0J0U7J1V6W1W1F0N5K0R1P9X1L2&ageFrom=21&ageTo=21,기획재정위원회,2020-07-16,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_K2V0J0U7J1V6W1W1F0N5K0R1P9X1L2
2102022,21,종합부동산세법 일부개정법률안,윤희숙의원 등 11인,윤희숙,"김영식,김은혜,박진,성일종,송언석,유경준,윤두현,윤창현,이영,추경호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2D0T0E7F1Q6T1B0G5T5E4R6M2X4O8&ageFrom=21&ageTo=21,기획재정위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_K2D0T0E7F1Q6T1B0G5T5E4R6M2X4O8
2102020,21,민법 일부개정법률안,이형석의원 등 17인,이형석,"김경만,김남국,노웅래,문진석,민형배,서동용,송갑석,위성곤,유정주,이병훈,이소영,이용빈,이용선,이해식,인재근,황운하",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2U0X0U7K1M6E1P0Z3Q3U1P2I6Z8T0&ageFrom=21&ageTo=21,법제사법위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_P2U0X0U7K1M6E1P0Z3Q3U1P2I6Z8T0
2102019,21,신행정수도 후속대책을 위한 연기·공주지역 행정중심복합도시 건설을 위한 특별법 일부개정법률안,강준현의원 등 11인,강준현,"기동민,김상희,김수흥,박영순,양정숙,이학영,인재근,임호선,홍성국,황운하",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2B0M0D7J1D6D1K0O1K0U3O4J6E3B3&ageFrom=21&ageTo=21,국토교통위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_R2B0M0D7J1D6D1K0O1K0U3O4J6E3B3
2102018,21,근로자참여 및 협력증진에 관한 법률 일부개정법률안,송옥주의원 등 12인,송옥주,"김영주,박용진,박정,서삼석,안호영,우원식,유동수,윤후덕,임종성,정춘숙,한정애",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2U0T0O7Z1T6D1X0B0N9R3A7Q6U7V0&ageFrom=21&ageTo=21,환경노동위원회,2020-07-16,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_X2U0T0O7Z1T6D1X0B0N9R3A7Q6U7V0
2102017,21,산업재해보상보험법 일부개정법률안,최승재의원 등 13인,최승재,"권명호,김성원,김희곤,박덕흠,박완수,엄태영,유상범,윤영석,이종성,이주환,정희용,태영호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2T0C0Y7Y1X6E0F9T2J5D3A8C9W8D8&ageFrom=21&ageTo=21,환경노동위원회,2020-07-16,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_X2T0C0Y7Y1X6E0F9T2J5D3A8C9W8D8
2102016,21,5·18민주유공자예우에 관한 법률 일부개정법률안,이용빈의원 등 68인,이용빈,"강득구,강병원,강선우,강은미,강훈식,고영인,권칠승,김교흥,김남국,김민기,김민석,김성환,김수흥,김승남,김원이,김홍걸,김회재,남인순,노웅래,문진석,민병덕,민형배,박광온,박범계,박정,서동용,서삼석,서영교,설훈,소병철,송갑석,송영길,신영대,신정훈,안규백,양경숙,양정숙,양향자,우상호,유동수,윤미향,윤영덕,윤영찬,윤재갑,이개호,이규민,이낙연,이병훈,이원욱,이장섭,이정문,이탄희,이학영,이형석,인재근,장경태,전해철,전혜숙,정청래,정태호,조오섭,주철현,진성준,한병도,홍성국,홍정민,황희",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_V2P0N0D7X1K5Z1A8P4U2C5X3E3I5A5&ageFrom=21&ageTo=21,정무위원회,2020-07-15,수정가결,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_V2P0N0D7X1K5Z1A8P4U2C5X3E3I5A5
2102015,21,새만금사업 추진 및 지원에 관한 특별법 일부개정법률안,안호영의원 등 10인,안호영,"김성주,김수흥,김윤덕,송옥주,신영대,윤준병,이상직,이용호,한병도",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2K0D0A7A1D5X1N8I4L1E1M9R2C7M9&ageFrom=21&ageTo=21,국토교통위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_R2K0D0A7A1D5X1N8I4L1E1M9R2C7M9
2102014,21,여객자동차 운수사업법 일부개정법률안,신동근의원 등 10인,신동근,"고용진,김윤덕,김정호,김철민,김회재,인재근,장경태,정청래,최인호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2P0E0N7M1Z5Q1T8N3U9U3R3D6G4H4&ageFrom=21&ageTo=21,국토교통위원회,2020-07-15,수정가결,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_T2P0E0N7M1Z5Q1T8N3U9U3R3D6G4H4
2102013,21,국가재정법 일부개정법률안,김병욱의원 등 10인,김병욱,"구자근,권은희,김석기,김용판,김정재,임이자,정희용,태영호,황보승희",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2W0R0J7C1R5C1G8T3W6D1D7X9O8M5&ageFrom=21&ageTo=21,기획재정위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_D2W0R0J7C1R5C1G8T3W6D1D7X9O8M5
2102012,21,이자제한법 일부개정법률안,박홍근의원 등 12인,박홍근,"김경만,김민석,김용민,남인순,박영순,양이원영,윤미향,이수진,조오섭,주철현,홍성국",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2Q0W0K7O1Q5I1M8H3W4P2W4S3Q9W7&ageFrom=21&ageTo=21,법제사법위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Y2Q0W0K7O1Q5I1M8H3W4P2W4S3Q9W7
2102011,21,조세특례제한법 일부개정법률안,정일영의원 등 13인,정일영,"고용진,김교흥,맹성규,박상혁,송영길,양향자,윤후덕,이성만,이형석,임종성,조정식,허종식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2S0D0W7Y1Y5Q1P8P3S2X2B1F3X2Z9&ageFrom=21&ageTo=21,기획재정위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_M2S0D0W7Y1Y5Q1P8P3S2X2B1F3X2Z9
2102010,21,서민의 금융생활 지원에 관한 법률 일부개정법률안,전재수의원 등 10인,전재수,"김병욱,김정호,김홍걸,박재호,송옥주,이병훈,이장섭,최인호,허영",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2Q0B0D7H1E5Q1U8K2R9Z2X0O3L3U0&ageFrom=21&ageTo=21,정무위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_D2Q0B0D7H1E5Q1U8K2R9Z2X0O3L3U0
2102009,21,조세특례제한법 일부개정법률안,정성호의원 등 13인,정성호,"강병원,김경협,김교흥,김정호,김홍걸,박용진,박정,박찬대,백혜련,윤관석,윤후덕,이상직",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_C2R0H0L7J1C5O1B8Z2W4G0Q5K8K5J0&ageFrom=21&ageTo=21,기획재정위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_C2R0H0L7J1C5O1B8Z2W4G0Q5K8K5J0
2102008,21,지역상권 상생 및 활성화에 관한 법률안,홍익표의원 등 10인,홍익표,"박정,송갑석,우원식,이동주,이장섭,전용기,최승재,최인호,황희",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2S0T0F7J1J5N1O8B1S2Z5Z5O2R9C8&ageFrom=21&ageTo=21,산업통상자원중소벤처기업위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_W2S0T0F7J1J5N1O8B1S2Z5Z5O2R9C8
2102007,21,조세특례제한법 일부개정법률안,안호영의원 등 10인,안호영,"김성주,김수흥,김윤덕,송옥주,신영대,윤준병,이상직,이용호,한병도",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2M0A0P7W1N5U1Z7Z5A1Z3M0R7L0U5&ageFrom=21&ageTo=21,기획재정위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_P2M0A0P7W1N5U1Z7Z5A1Z3M0R7L0U5
2102006,21,국가균형발전 특별법 일부개정법률안,안호영의원 등 11인,안호영,"김성주,김수흥,김윤덕,송옥주,신영대,윤준병,이동주,이상직,이용호,이원택",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2L0T0N7Z1B5N1L7T4J9E5X5F1B7Y7&ageFrom=21&ageTo=21,산업통상자원중소벤처기업위원회,2020-07-15,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_M2L0T0N7Z1B5N1L7T4J9E5X5F1B7Y7
2102005,21,박근혜 정부의 최순실 등 민간인에 의한 국정농단 의혹 사건 규명을 위한 특별검사의 임명 등에 관한 법률 일부개정법률안,송기헌의원 등 11인,송기헌,"김남국,김민기,김홍걸,백혜련,이광재,인재근,조승래,최기상,허영,황운하",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2G0M0X7N1R5N1Y7X3G4Y3W3H4E5I9&ageFrom=21&ageTo=21,법제사법위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_J2G0M0X7N1R5N1Y7X3G4Y3W3H4E5I9
2102004,21,환경오염시설의 통합관리에 관한 법률 일부개정법률안,송옥주의원 등 10인,송옥주,"김영주,박용진,박정,박찬대,유동수,이수진,임종성,정춘숙,한정애",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2Y0Z0B7U1P5B1K7P3D4K2P6Q9O0H0&ageFrom=21&ageTo=21,환경노동위원회,2020-07-15,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_K2Y0Z0B7U1P5B1K7P3D4K2P6Q9O0H0
