품목별(1),품목별(2),품목별(3),항목,시점,데이터
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 01,45833
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 02,48671
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 03,45265
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 04,36359
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 05,30279
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 06,33943
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 07,41944
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 08,35282
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 09,41318
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 10,44503
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 11,42840
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2020. 12,48368
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 01,43817
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 02,37315
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 03,48280
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 04,45862
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 05,45936
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 06,53925
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 07,51409
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 08,46076
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 09,58476
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 10,50945
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수출액 (천달러),2021. 11,51415
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 01,23073
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 02,14664
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 03,24450
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 04,26184
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 05,21930
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 06,21105
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 07,20883
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 08,20566
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 09,26512
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 10,22895
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 11,26531
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2020. 12,27785
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 01,22715
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 02,21882
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 03,28960
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 04,32322
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 05,30790
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 06,40433
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 07,36756
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 08,34599
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 09,33824
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 10,37741
재료별 제조제품,달리 명시되지 않은 금속제품,선제품 및 울타리 그릴,수입액 (천달러),2021. 11,32412
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 01,76172
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 02,80221
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 03,87413
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 04,56449
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 05,42586
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 06,50274
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 07,71459
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 08,63124
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 09,87200
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 10,80196
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 11,83969
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2020. 12,95624
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 01,85220
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 02,77616
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 03,92971
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 04,91909
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 05,78746
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 06,86197
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 07,88397
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 08,74648
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 09,81920
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 10,85976
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수출액 (천달러),2021. 11,86644
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 01,47086
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 02,27965
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 03,46197
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 04,49182
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 05,47051
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 06,45346
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 07,45897
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 08,40102
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 09,40968
재료별 제조제품,달리 명시되지 않은 금속제품,"철강,동 또는 알루미늄제의 못,나사,너트,볼트,리베트 및 유사제품",수입액 (천달러),2020. 10,41952
